payment_id,trip_id,payment_method
36801,39829,UPI
36802,39830,Cash
36803,39831,Cash
36804,39833,Cash
36805,39835,Card
36806,39836,UPI
36807,39837,Cash
36808,39838,Cash
36809,39840,UPI
36810,39841,Card
36811,39842,UPI
36812,39843,UPI
36813,39844,UPI
36814,39845,UPI
36815,39846,Cash
36816,39847,Card
36817,39848,Cash
36818,39849,UPI
36819,39850,UPI
36820,39851,UPI
36821,39852,Card
36822,39853,UPI
36823,39854,Wallet
36824,39855,Card
36825,39857,Cash
36826,39858,UPI
36827,39859,Cash
36828,39860,Wallet
36829,39861,Card
36830,39862,Card
36831,39863,UPI
36832,39864,Cash
36833,39865,UPI
36834,39866,Cash
36835,39867,Card
36836,39868,Cash
36837,39869,UPI
36838,39870,UPI
36839,39871,UPI
36840,39874,UPI
36841,39875,Card
36842,39877,Cash
36843,39878,Cash
36844,39879,Card
36845,39880,Cash
36846,39881,Wallet
36847,39882,UPI
36848,39884,UPI
36849,39885,UPI
36850,39886,Wallet
36851,39887,UPI
36852,39888,Cash
36853,39889,Wallet
36854,39890,UPI
36855,39892,Cash
36856,39893,UPI
36857,39894,UPI
36858,39895,UPI
36859,39896,UPI
36860,39897,Cash
36861,39898,Wallet
36862,39899,Cash
36863,39900,Card
36864,39901,Cash
36865,39902,Card
36866,39903,Wallet
36867,39904,Card
36868,39905,Card
36869,39906,UPI
36870,39907,UPI
36871,39908,UPI
36872,39909,Card
36873,39910,UPI
36874,39911,UPI
36875,39912,UPI
36876,39913,Wallet
36877,39914,UPI
36878,39915,UPI
36879,39916,Cash
36880,39917,UPI
36881,39918,Cash
36882,39919,UPI
36883,39921,Card
36884,39922,Cash
36885,39923,UPI
36886,39924,UPI
36887,39925,Wallet
36888,39926,UPI
36889,39927,Card
36890,39928,UPI
36891,39929,UPI
36892,39931,Card
36893,39932,UPI
36894,39934,Card
36895,39935,UPI
36896,39936,Cash
36897,39937,Card
36898,39938,UPI
36899,39939,UPI
36900,39940,Cash
36901,39941,UPI
36902,39942,UPI
36903,39944,Cash
36904,39945,Card
36905,39946,Card
36906,39947,Card
36907,39949,Card
36908,39950,UPI
36909,39951,UPI
36910,39952,UPI
36911,39953,Card
36912,39954,Cash
36913,39955,Wallet
36914,39956,UPI
36915,39957,UPI
36916,39958,Cash
36917,39959,UPI
36918,39960,UPI
36919,39961,UPI
36920,39962,Cash
36921,39963,Card
36922,39964,UPI
36923,39965,Card
36924,39966,Card
36925,39967,UPI
36926,39968,UPI
36927,39969,UPI
36928,39970,Card
36929,39971,Wallet
36930,39972,Cash
36931,39973,Card
36932,39974,Cash
36933,39975,UPI
36934,39976,UPI
36935,39977,UPI
36936,39978,UPI
36937,39979,Card
36938,39980,Card
36939,39982,Wallet
36940,39983,Wallet
36941,39984,UPI
36942,39985,UPI
36943,39986,Cash
36944,39987,Wallet
36945,39988,Cash
36946,39989,UPI
36947,39990,Card
36948,39991,Cash
36949,39992,Wallet
36950,39993,Cash
36951,39994,Card
36952,39995,Wallet
36953,39996,Cash
36954,39997,Card
36955,39998,UPI
36956,39999,UPI
36957,40000,Cash
36958,40001,Card
36959,40002,UPI
36960,40003,Cash
36961,40005,UPI
36962,40006,Card
36963,40007,UPI
36964,40008,UPI
36965,40009,UPI
36966,40010,UPI
36967,40011,UPI
36968,40012,Card
36969,40013,Wallet
36970,40014,UPI
36971,40015,UPI
36972,40016,UPI
36973,40017,Cash
36974,40018,Wallet
36975,40019,UPI
36976,40020,UPI
36977,40021,UPI
36978,40022,Cash
36979,40023,UPI
36980,40024,Cash
36981,40025,Card
36982,40026,UPI
36983,40028,Cash
36984,40029,UPI
36985,40030,Cash
36986,40031,Cash
36987,40032,Cash
36988,40033,Cash
36989,40034,UPI
36990,40035,UPI
36991,40036,Cash
36992,40038,Card
36993,40040,UPI
36994,40041,UPI
36995,40042,UPI
36996,40043,UPI
36997,40044,Wallet
36998,40045,UPI
36999,40046,UPI
37000,40047,UPI
37001,40048,UPI
37002,40049,UPI
37003,40050,Cash
37004,40051,UPI
37005,40052,Card
37006,40053,UPI
37007,40054,Cash
37008,40055,Cash
37009,40057,UPI
37010,40058,UPI
37011,40059,UPI
37012,40060,Wallet
37013,40061,UPI
37014,40062,Cash
37015,40063,UPI
37016,40064,UPI
37017,40065,UPI
37018,40066,UPI
37019,40067,Card
37020,40068,Card
37021,40069,UPI
37022,40070,Cash
37023,40071,UPI
37024,40072,Wallet
37025,40073,Card
37026,40074,UPI
37027,40075,Wallet
37028,40076,UPI
37029,40077,Card
37030,40078,UPI
37031,40079,UPI
37032,40080,UPI
37033,40081,UPI
37034,40083,Cash
37035,40084,Cash
37036,40085,UPI
37037,40086,UPI
37038,40087,UPI
37039,40088,Card
37040,40091,UPI
37041,40092,Cash
37042,40093,Card
37043,40095,UPI
37044,40096,UPI
37045,40097,Cash
37046,40098,Cash
37047,40100,Card
37048,40101,Cash
37049,40102,Card
37050,40103,UPI
37051,40104,UPI
37052,40105,UPI
37053,40106,UPI
37054,40107,UPI
37055,40108,UPI
37056,40109,UPI
37057,40110,Wallet
37058,40111,UPI
37059,40112,Card
37060,40113,Card
37061,40114,UPI
37062,40115,UPI
37063,40116,Wallet
37064,40117,UPI
37065,40118,Cash
37066,40119,Wallet
37067,40120,Cash
37068,40121,UPI
37069,40122,UPI
37070,40123,Card
37071,40124,Cash
37072,40125,Card
37073,40126,Card
37074,40127,UPI
37075,40128,UPI
37076,40129,Cash
37077,40130,UPI
37078,40131,UPI
37079,40132,UPI
37080,40133,UPI
37081,40135,UPI
37082,40136,UPI
37083,40137,Cash
37084,40138,Card
37085,40140,UPI
37086,40142,Cash
37087,40143,UPI
37088,40144,UPI
37089,40145,Wallet
37090,40146,UPI
37091,40147,UPI
37092,40148,UPI
37093,40149,Card
37094,40150,UPI
37095,40151,UPI
37096,40152,UPI
37097,40153,UPI
37098,40154,UPI
37099,40155,Cash
37100,40156,Cash
37101,40157,Cash
37102,40158,Card
37103,40159,UPI
37104,40160,Cash
37105,40161,UPI
37106,40162,UPI
37107,40163,Cash
37108,40164,Wallet
37109,40165,UPI
37110,40166,UPI
37111,40167,UPI
37112,40168,Card
37113,40170,Card
37114,40171,UPI
37115,40172,Cash
37116,40173,UPI
37117,40174,Cash
37118,40175,UPI
37119,40176,UPI
37120,40177,Cash
37121,40179,UPI
37122,40180,UPI
37123,40181,Card
37124,40182,UPI
37125,40183,Card
37126,40184,UPI
37127,40185,Card
37128,40186,UPI
37129,40188,UPI
37130,40189,Card
37131,40190,Card
37132,40191,UPI
37133,40192,Cash
37134,40193,UPI
37135,40194,Card
37136,40195,UPI
37137,40196,UPI
37138,40197,UPI
37139,40198,Cash
37140,40199,Card
37141,40200,Card
37142,40202,UPI
37143,40203,UPI
37144,40204,UPI
37145,40205,UPI
37146,40206,UPI
37147,40207,Cash
37148,40208,UPI
37149,40209,Card
37150,40210,Cash
37151,40211,Wallet
37152,40212,UPI
37153,40213,Cash
37154,40214,Cash
37155,40215,UPI
37156,40216,UPI
37157,40217,UPI
37158,40218,UPI
37159,40219,UPI
37160,40220,Cash
37161,40221,UPI
37162,40222,Wallet
37163,40223,Cash
37164,40224,UPI
37165,40225,UPI
37166,40226,UPI
37167,40227,UPI
37168,40228,Wallet
37169,40229,Card
37170,40230,UPI
37171,40231,UPI
37172,40232,UPI
37173,40233,Cash
37174,40234,Cash
37175,40235,Card
37176,40236,UPI
37177,40237,Cash
37178,40238,UPI
37179,40239,Wallet
37180,40240,Cash
37181,40241,UPI
37182,40242,Wallet
37183,40243,UPI
37184,40244,Card
37185,40245,UPI
37186,40246,Cash
37187,40247,UPI
37188,40248,Card
37189,40249,UPI
37190,40250,Cash
37191,40251,Wallet
37192,40252,Cash
37193,40253,Cash
37194,40254,UPI
37195,40255,Wallet
37196,40256,UPI
37197,40257,Cash
37198,40258,Card
37199,40259,UPI
37200,40260,UPI
37201,40261,UPI
37202,40262,UPI
37203,40263,UPI
37204,40264,UPI
37205,40265,UPI
37206,40266,UPI
37207,40267,Cash
37208,40269,UPI
37209,40270,UPI
37210,40271,Cash
37211,40272,Card
37212,40273,Wallet
37213,40274,UPI
37214,40275,Card
37215,40276,Cash
37216,40277,Wallet
37217,40278,UPI
37218,40279,Card
37219,40280,Card
37220,40281,Card
37221,40282,UPI
37222,40283,UPI
37223,40284,Card
37224,40285,UPI
37225,40286,Cash
37226,40288,UPI
37227,40289,UPI
37228,40290,UPI
37229,40291,Cash
37230,40292,UPI
37231,40293,Wallet
37232,40294,UPI
37233,40295,Wallet
37234,40296,UPI
37235,40297,Card
37236,40299,UPI
37237,40300,UPI
37238,40301,Cash
37239,40302,UPI
37240,40303,UPI
37241,40304,UPI
37242,40305,UPI
37243,40306,Cash
37244,40307,Card
37245,40308,UPI
37246,40309,Card
37247,40310,UPI
37248,40311,UPI
37249,40312,Wallet
37250,40313,Wallet
37251,40314,Card
37252,40316,UPI
37253,40317,UPI
37254,40318,UPI
37255,40319,Wallet
37256,40320,Card
37257,40321,Card
37258,40322,UPI
37259,40323,Wallet
37260,40324,UPI
37261,40325,UPI
37262,40326,UPI
37263,40327,Card
37264,40328,Cash
37265,40329,Cash
37266,40330,UPI
37267,40331,UPI
37268,40332,UPI
37269,40333,Wallet
37270,40334,UPI
37271,40335,Cash
37272,40336,Cash
37273,40337,UPI
37274,40338,UPI
37275,40339,UPI
37276,40340,Wallet
37277,40341,UPI
37278,40342,Wallet
37279,40343,Card
37280,40344,UPI
37281,40345,Cash
37282,40346,Card
37283,40347,UPI
37284,40348,UPI
37285,40349,UPI
37286,40350,Cash
37287,40351,Card
37288,40352,UPI
37289,40353,UPI
37290,40354,UPI
37291,40355,Card
37292,40356,UPI
37293,40357,Card
37294,40358,Wallet
37295,40359,UPI
37296,40360,Card
37297,40361,Cash
37298,40362,Card
37299,40363,Card
37300,40364,Cash
37301,40365,UPI
37302,40366,UPI
37303,40367,UPI
37304,40368,Card
37305,40369,UPI
37306,40370,Cash
37307,40371,UPI
37308,40372,Cash
37309,40373,UPI
37310,40374,Card
37311,40375,UPI
37312,40376,UPI
37313,40377,UPI
37314,40378,UPI
37315,40379,Cash
37316,40380,UPI
37317,40381,Cash
37318,40382,Cash
37319,40383,UPI
37320,40384,UPI
37321,40385,Card
37322,40386,UPI
37323,40387,Card
37324,40388,Card
37325,40389,UPI
37326,40390,UPI
37327,40391,UPI
37328,40392,UPI
37329,40393,UPI
37330,40394,UPI
37331,40395,UPI
37332,40396,Card
37333,40397,UPI
37334,40398,Cash
37335,40399,Card
37336,40400,UPI
37337,40401,Cash
37338,40403,Cash
37339,40404,UPI
37340,40405,UPI
37341,40406,UPI
37342,40407,Card
37343,40408,UPI
37344,40409,Card
37345,40410,Card
37346,40411,Cash
37347,40412,Card
37348,40413,UPI
37349,40414,Card
37350,40415,UPI
37351,40417,Cash
37352,40418,UPI
37353,40419,Cash
37354,40420,Cash
37355,40421,UPI
37356,40422,Wallet
37357,40423,UPI
37358,40424,UPI
37359,40425,UPI
37360,40426,UPI
37361,40427,UPI
37362,40428,Cash
37363,40430,UPI
37364,40431,Wallet
37365,40432,UPI
37366,40433,Cash
37367,40434,Cash
37368,40435,Cash
37369,40436,UPI
37370,40437,UPI
37371,40438,Cash
37372,40439,UPI
37373,40440,UPI
37374,40441,UPI
37375,40442,UPI
37376,40443,Card
37377,40444,UPI
37378,40445,Wallet
37379,40446,UPI
37380,40447,Card
37381,40448,UPI
37382,40449,Cash
37383,40450,UPI
37384,40451,Card
37385,40452,Card
37386,40453,Wallet
37387,40455,UPI
37388,40456,UPI
37389,40457,Wallet
37390,40458,UPI
37391,40459,UPI
37392,40460,UPI
37393,40463,UPI
37394,40464,Cash
37395,40465,UPI
37396,40466,UPI
37397,40467,Card
37398,40468,UPI
37399,40469,UPI
37400,40470,UPI
37401,40471,UPI
37402,40473,Cash
37403,40474,Wallet
37404,40475,UPI
37405,40476,Wallet
37406,40477,Card
37407,40478,Card
37408,40479,Card
37409,40480,UPI
37410,40481,UPI
37411,40482,UPI
37412,40483,UPI
37413,40484,UPI
37414,40485,Wallet
37415,40486,Wallet
37416,40488,Cash
37417,40489,Wallet
37418,40490,UPI
37419,40491,UPI
37420,40492,Card
37421,40494,UPI
37422,40495,UPI
37423,40496,Wallet
37424,40497,UPI
37425,40498,Card
37426,40499,Cash
37427,40500,Cash
37428,40501,Cash
37429,40502,UPI
37430,40503,UPI
37431,40505,Cash
37432,40506,UPI
37433,40507,UPI
37434,40508,UPI
37435,40509,UPI
37436,40510,Cash
37437,40511,UPI
37438,40512,UPI
37439,40513,Cash
37440,40514,Card
37441,40515,UPI
37442,40516,Card
37443,40517,UPI
37444,40518,UPI
37445,40519,Wallet
37446,40520,Wallet
37447,40521,Wallet
37448,40522,Wallet
37449,40523,Cash
37450,40524,UPI
37451,40525,Cash
37452,40526,UPI
37453,40527,Card
37454,40528,Cash
37455,40529,Cash
37456,40530,Cash
37457,40531,Wallet
37458,40532,UPI
37459,40533,Wallet
37460,40534,Card
37461,40536,UPI
37462,40537,Cash
37463,40538,UPI
37464,40539,Cash
37465,40540,UPI
37466,40541,Cash
37467,40542,UPI
37468,40543,Wallet
37469,40544,UPI
37470,40545,UPI
37471,40546,UPI
37472,40548,Card
37473,40549,UPI
37474,40550,Card
37475,40551,Card
37476,40552,UPI
37477,40553,Cash
37478,40554,UPI
37479,40555,UPI
37480,40556,UPI
37481,40557,UPI
37482,40558,UPI
37483,40559,UPI
37484,40560,Cash
37485,40561,UPI
37486,40562,Wallet
37487,40563,UPI
37488,40564,Card
37489,40565,UPI
37490,40566,Cash
37491,40567,Cash
37492,40568,UPI
37493,40569,UPI
37494,40570,UPI
37495,40571,UPI
37496,40572,UPI
37497,40573,Wallet
37498,40574,UPI
37499,40575,UPI
37500,40576,Card
37501,40578,UPI
37502,40579,Card
37503,40580,UPI
37504,40581,Card
37505,40582,UPI
37506,40583,Wallet
37507,40584,UPI
37508,40585,Cash
37509,40586,Cash
37510,40587,UPI
37511,40588,UPI
37512,40589,Cash
37513,40590,Wallet
37514,40591,Card
37515,40593,UPI
37516,40594,UPI
37517,40595,Wallet
37518,40596,Cash
37519,40597,Wallet
37520,40598,UPI
37521,40599,Cash
37522,40600,UPI
37523,40601,Card
37524,40602,UPI
37525,40603,Cash
37526,40604,Card
37527,40605,Cash
37528,40607,Cash
37529,40608,UPI
37530,40609,Card
37531,40611,UPI
37532,40612,Card
37533,40613,Wallet
37534,40614,Wallet
37535,40615,Card
37536,40616,UPI
37537,40617,Cash
37538,40618,UPI
37539,40619,UPI
37540,40620,UPI
37541,40621,UPI
37542,40622,Wallet
37543,40623,UPI
37544,40624,Wallet
37545,40625,Cash
37546,40626,Cash
37547,40627,Wallet
37548,40628,Cash
37549,40629,Cash
37550,40630,Card
37551,40631,Wallet
37552,40632,Card
37553,40633,Card
37554,40634,Cash
37555,40635,UPI
37556,40636,UPI
37557,40637,Card
37558,40640,Card
37559,40641,Card
37560,40642,Cash
37561,40643,Cash
37562,40644,UPI
37563,40645,Cash
37564,40646,Cash
37565,40647,UPI
37566,40648,UPI
37567,40650,UPI
37568,40651,Cash
37569,40652,Card
37570,40653,UPI
37571,40654,UPI
37572,40655,Wallet
37573,40656,Card
37574,40657,UPI
37575,40658,UPI
37576,40659,Cash
37577,40660,Wallet
37578,40661,UPI
37579,40662,UPI
37580,40663,UPI
37581,40664,UPI
37582,40666,UPI
37583,40667,UPI
37584,40668,Card
37585,40670,Wallet
37586,40671,UPI
37587,40672,Cash
37588,40673,Card
37589,40674,Card
37590,40675,Card
37591,40676,Wallet
37592,40678,Card
37593,40679,Cash
37594,40680,Cash
37595,40681,UPI
37596,40682,UPI
37597,40683,Cash
37598,40684,Card
37599,40686,Card
37600,40687,UPI
37601,40688,UPI
37602,40689,UPI
37603,40690,UPI
37604,40691,Cash
37605,40692,UPI
37606,40693,Cash
37607,40694,UPI
37608,40695,Card
37609,40696,Card
37610,40697,UPI
37611,40698,Card
37612,40699,Cash
37613,40700,Wallet
37614,40701,UPI
37615,40702,Cash
37616,40704,Card
37617,40705,UPI
37618,40706,UPI
37619,40707,UPI
37620,40708,UPI
37621,40709,UPI
37622,40710,Cash
37623,40711,UPI
37624,40712,UPI
37625,40714,Card
37626,40715,UPI
37627,40716,UPI
37628,40718,UPI
37629,40719,Wallet
37630,40720,UPI
37631,40721,UPI
37632,40722,Cash
37633,40723,UPI
37634,40724,UPI
37635,40726,UPI
37636,40727,Wallet
37637,40728,Cash
37638,40729,Wallet
37639,40730,UPI
37640,40731,Cash
37641,40732,Card
37642,40733,UPI
37643,40734,Card
37644,40735,UPI
37645,40736,Wallet
37646,40737,Cash
37647,40738,UPI
37648,40740,UPI
37649,40741,Wallet
37650,40742,UPI
37651,40743,UPI
37652,40744,Cash
37653,40745,Card
37654,40746,Wallet
37655,40747,Card
37656,40748,UPI
37657,40749,Wallet
37658,40750,Card
37659,40751,Card
37660,40752,UPI
37661,40753,UPI
37662,40754,UPI
37663,40755,Wallet
37664,40756,UPI
37665,40757,Cash
37666,40759,UPI
37667,40760,UPI
37668,40761,Card
37669,40762,UPI
37670,40763,Card
37671,40764,UPI
37672,40765,UPI
37673,40766,Cash
37674,40767,Wallet
37675,40768,UPI
37676,40769,UPI
37677,40770,Wallet
37678,40771,UPI
37679,40773,Wallet
37680,40774,UPI
37681,40775,UPI
37682,40776,Card
37683,40777,Card
37684,40778,UPI
37685,40779,UPI
37686,40780,Cash
37687,40781,Wallet
37688,40782,Cash
37689,40783,Cash
37690,40784,UPI
37691,40785,Wallet
37692,40786,UPI
37693,40787,Cash
37694,40789,UPI
37695,40790,Cash
37696,40791,UPI
37697,40792,Cash
37698,40793,UPI
37699,40794,Card
37700,40795,UPI
37701,40796,Card
37702,40798,UPI
37703,40799,UPI
37704,40800,Wallet
37705,40801,UPI
37706,40802,UPI
37707,40803,UPI
37708,40804,Card
37709,40805,Cash
37710,40806,Cash
37711,40807,UPI
37712,40808,Cash
37713,40809,UPI
37714,40810,UPI
37715,40811,Wallet
37716,40812,Cash
37717,40813,UPI
37718,40814,UPI
37719,40815,Cash
37720,40817,UPI
37721,40818,UPI
37722,40819,UPI
37723,40822,Card
37724,40823,Card
37725,40824,UPI
37726,40825,Cash
37727,40826,UPI
37728,40827,UPI
37729,40828,Cash
37730,40829,Cash
37731,40831,UPI
37732,40832,UPI
37733,40833,UPI
37734,40834,UPI
37735,40835,UPI
37736,40837,Card
37737,40840,UPI
37738,40841,Wallet
37739,40842,Card
37740,40843,Wallet
37741,40844,UPI
37742,40845,Cash
37743,40846,UPI
37744,40847,UPI
37745,40848,UPI
37746,40849,UPI
37747,40850,UPI
37748,40852,UPI
37749,40853,Card
37750,40854,Cash
37751,40855,Cash
37752,40856,UPI
37753,40857,UPI
37754,40858,UPI
37755,40859,UPI
37756,40860,Wallet
37757,40861,Cash
37758,40862,Card
37759,40863,Card
37760,40864,UPI
37761,40865,Wallet
37762,40866,UPI
37763,40867,Wallet
37764,40868,Card
37765,40869,Card
37766,40870,UPI
37767,40871,UPI
37768,40872,UPI
37769,40873,UPI
37770,40874,UPI
37771,40875,Card
37772,40876,UPI
37773,40877,UPI
37774,40878,UPI
37775,40879,Wallet
37776,40880,Cash
37777,40881,Wallet
37778,40882,Cash
37779,40883,UPI
37780,40884,UPI
37781,40885,Wallet
37782,40886,UPI
37783,40887,Cash
37784,40888,UPI
37785,40889,Wallet
37786,40890,UPI
37787,40891,UPI
37788,40892,Cash
37789,40893,Wallet
37790,40894,Cash
37791,40895,Card
37792,40896,UPI
37793,40897,UPI
37794,40898,Wallet
37795,40899,Wallet
37796,40900,UPI
37797,40901,UPI
37798,40902,UPI
37799,40904,UPI
37800,40905,Wallet
37801,40906,Cash
37802,40907,UPI
37803,40908,UPI
37804,40909,UPI
37805,40910,UPI
37806,40911,UPI
37807,40912,UPI
37808,40913,Wallet
37809,40914,Cash
37810,40915,UPI
37811,40916,Cash
37812,40917,Wallet
37813,40918,UPI
37814,40919,UPI
37815,40920,Cash
37816,40921,UPI
37817,40923,Card
37818,40924,UPI
37819,40925,UPI
37820,40926,Cash
37821,40927,Card
37822,40928,Card
37823,40929,Cash
37824,40930,UPI
37825,40931,UPI
37826,40932,UPI
37827,40933,Cash
37828,40934,Cash
37829,40935,Card
37830,40936,Card
37831,40937,Card
37832,40938,Cash
37833,40939,UPI
37834,40940,Card
37835,40941,UPI
37836,40942,Wallet
37837,40945,Wallet
37838,40946,UPI
37839,40947,Wallet
37840,40948,Cash
37841,40949,UPI
37842,40951,UPI
37843,40952,Card
37844,40953,Wallet
37845,40954,UPI
37846,40955,UPI
37847,40956,UPI
37848,40957,Cash
37849,40958,Card
37850,40959,Wallet
37851,40960,Wallet
37852,40961,UPI
37853,40962,Card
37854,40963,UPI
37855,40964,Card
37856,40965,UPI
37857,40966,Cash
37858,40968,Cash
37859,40969,UPI
37860,40970,Wallet
37861,40971,Cash
37862,40972,Card
37863,40973,Wallet
37864,40975,UPI
37865,40977,Cash
37866,40978,UPI
37867,40980,Cash
37868,40981,UPI
37869,40982,Card
37870,40983,UPI
37871,40984,Cash
37872,40985,UPI
37873,40986,Card
37874,40987,Card
37875,40988,UPI
37876,40989,UPI
37877,40990,UPI
37878,40991,Card
37879,40992,Card
37880,40993,Cash
37881,40994,UPI
37882,40995,Cash
37883,40996,UPI
37884,40997,UPI
37885,40998,Wallet
37886,40999,Cash
37887,41000,UPI
37888,41001,UPI
37889,41002,Cash
37890,41003,Card
37891,41004,UPI
37892,41005,UPI
37893,41006,UPI
37894,41007,UPI
37895,41008,Cash
37896,41009,UPI
37897,41010,UPI
37898,41012,UPI
37899,41013,Cash
37900,41015,Card
37901,41016,Wallet
37902,41017,Wallet
37903,41018,Card
37904,41019,Card
37905,41020,UPI
37906,41021,Wallet
37907,41022,Cash
37908,41023,UPI
37909,41025,Card
37910,41026,Card
37911,41027,UPI
37912,41028,Wallet
37913,41029,Cash
37914,41031,UPI
37915,41032,Cash
37916,41033,Cash
37917,41034,UPI
37918,41035,UPI
37919,41036,UPI
37920,41037,Card
37921,41038,Cash
37922,41040,Cash
37923,41041,UPI
37924,41042,Wallet
37925,41043,UPI
37926,41044,UPI
37927,41045,Wallet
37928,41047,UPI
37929,41048,Cash
37930,41049,UPI
37931,41050,UPI
37932,41051,Cash
37933,41052,Cash
37934,41053,UPI
37935,41054,UPI
37936,41055,Card
37937,41056,UPI
37938,41057,UPI
37939,41058,UPI
37940,41059,UPI
37941,41060,Cash
37942,41061,UPI
37943,41062,Card
37944,41063,Cash
37945,41064,Wallet
37946,41065,Cash
37947,41066,Cash
37948,41067,Wallet
37949,41068,UPI
37950,41069,Cash
37951,41070,Wallet
37952,41071,Card
37953,41072,UPI
37954,41073,UPI
37955,41074,Card
37956,41075,UPI
37957,41076,Cash
37958,41077,UPI
37959,41078,Card
37960,41079,UPI
37961,41080,Wallet
37962,41081,UPI
37963,41082,Card
37964,41083,Card
37965,41084,UPI
37966,41085,UPI
37967,41086,Cash
37968,41087,UPI
37969,41088,Cash
37970,41089,Card
37971,41090,UPI
37972,41091,UPI
37973,41092,Cash
37974,41093,Cash
37975,41095,Cash
37976,41096,Cash
37977,41097,Wallet
37978,41098,Card
37979,41099,UPI
37980,41100,UPI
37981,41101,Card
37982,41102,UPI
37983,41103,Cash
37984,41104,Card
37985,41105,Card
37986,41106,UPI
37987,41107,Card
37988,41108,UPI
37989,41109,UPI
37990,41110,Cash
37991,41111,Wallet
37992,41112,Card
37993,41113,Card
37994,41114,Card
37995,41115,UPI
37996,41116,Cash
37997,41117,UPI
37998,41118,UPI
37999,41119,Cash
38000,41120,UPI
38001,41121,UPI
38002,41122,UPI
38003,41123,UPI
38004,41124,UPI
38005,41125,Cash
38006,41127,UPI
38007,41128,UPI
38008,41129,UPI
38009,41130,UPI
38010,41131,UPI
38011,41132,UPI
38012,41133,Card
38013,41134,UPI
38014,41135,Cash
38015,41136,Card
38016,41137,UPI
38017,41138,UPI
38018,41139,Card
38019,41140,UPI
38020,41141,Cash
38021,41142,Wallet
38022,41143,Cash
38023,41144,UPI
38024,41146,Cash
38025,41147,UPI
38026,41148,Card
38027,41151,Card
38028,41152,UPI
38029,41153,Card
38030,41154,UPI
38031,41155,Cash
38032,41157,UPI
38033,41159,UPI
38034,41160,UPI
38035,41161,UPI
38036,41162,Card
38037,41163,UPI
38038,41164,UPI
38039,41165,UPI
38040,41166,Card
38041,41167,Cash
38042,41168,UPI
38043,41169,Wallet
38044,41170,Wallet
38045,41171,Wallet
38046,41172,UPI
38047,41174,Cash
38048,41175,Cash
38049,41176,Wallet
38050,41177,Card
38051,41178,Card
38052,41179,UPI
38053,41180,Cash
38054,41181,Wallet
38055,41182,Cash
38056,41184,Cash
38057,41185,UPI
38058,41186,UPI
38059,41187,UPI
38060,41188,UPI
38061,41189,UPI
38062,41190,Card
38063,41191,Cash
38064,41193,Wallet
38065,41194,UPI
38066,41195,UPI
38067,41196,UPI
38068,41197,UPI
38069,41198,Card
38070,41199,Cash
38071,41200,Wallet
38072,41201,UPI
38073,41202,UPI
38074,41203,Card
38075,41204,Cash
38076,41205,UPI
38077,41206,UPI
38078,41207,UPI
38079,41208,UPI
38080,41209,Cash
38081,41211,Wallet
38082,41212,Wallet
38083,41213,UPI
38084,41214,UPI
38085,41215,Cash
38086,41216,Card
38087,41217,Cash
38088,41218,Cash
38089,41219,UPI
38090,41220,Cash
38091,41221,Card
38092,41222,UPI
38093,41223,UPI
38094,41224,UPI
38095,41225,UPI
38096,41226,Cash
38097,41227,UPI
38098,41228,UPI
38099,41229,Card
38100,41230,UPI
38101,41232,Cash
38102,41233,Cash
38103,41234,Card
38104,41235,Card
38105,41236,Wallet
38106,41237,Wallet
38107,41238,Card
38108,41239,UPI
38109,41240,Wallet
38110,41241,UPI
38111,41242,UPI
38112,41243,Cash
38113,41244,UPI
38114,41245,UPI
38115,41246,UPI
38116,41247,UPI
38117,41248,UPI
38118,41249,UPI
38119,41250,Card
38120,41251,Cash
38121,41252,UPI
38122,41254,Card
38123,41255,Card
38124,41256,Wallet
38125,41257,UPI
38126,41259,Cash
38127,41260,UPI
38128,41263,UPI
38129,41264,UPI
38130,41265,UPI
38131,41266,UPI
38132,41267,Cash
38133,41268,Card
38134,41269,Card
38135,41270,Cash
38136,41271,UPI
38137,41272,Cash
38138,41273,UPI
38139,41274,UPI
38140,41275,UPI
38141,41276,UPI
38142,41277,UPI
38143,41278,Card
38144,41279,UPI
38145,41280,UPI
38146,41281,UPI
38147,41282,Cash
38148,41283,Card
38149,41284,Wallet
38150,41285,Cash
38151,41286,Cash
38152,41287,Card
38153,41288,Wallet
38154,41289,UPI
38155,41290,UPI
38156,41291,Cash
38157,41292,UPI
38158,41293,UPI
38159,41294,Card
38160,41295,UPI
38161,41296,UPI
38162,41297,Card
38163,41298,UPI
38164,41299,Card
38165,41300,Wallet
38166,41301,UPI
38167,41302,UPI
38168,41303,UPI
38169,41304,UPI
38170,41305,Card
38171,41306,UPI
38172,41307,Wallet
38173,41308,Cash
38174,41309,Card
38175,41310,UPI
38176,41311,Cash
38177,41312,Wallet
38178,41313,Card
38179,41314,Wallet
38180,41315,Wallet
38181,41316,UPI
38182,41317,UPI
38183,41318,Card
38184,41320,Cash
38185,41321,UPI
38186,41322,UPI
38187,41323,Wallet
38188,41324,UPI
38189,41325,Cash
38190,41327,UPI
38191,41328,UPI
38192,41329,Cash
38193,41330,Cash
38194,41331,Card
38195,41332,Cash
38196,41333,Cash
38197,41334,UPI
38198,41335,Cash
38199,41337,UPI
38200,41338,UPI
38201,41339,UPI
38202,41340,UPI
38203,41341,UPI
38204,41342,Card
38205,41343,UPI
38206,41344,Wallet
38207,41345,Card
38208,41346,UPI
